Index,brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,car_age,horsepower,engine_size,cylinder_count
2214,BMW,61773,Gasoline,Unknown,Grey,Black,None reported,Yes,46000,8,567.0,4.4,8.0
2215,Ford,74500,Gasoline,Manual,Black,Black,None reported,Yes,22000,14,412.0,5.0,8.0
2216,Jeep,99000,Gasoline,Automatic,White,Grey,Accident reported,Yes,5000,9,172.0,2.4,4.0
2217,INFINITI,63496,Gasoline,Manual,Black,Black,None reported,Yes,15000,17,330.0,3.7,6.0
2218,Ford,18465,Gasoline,Automatic,Black,Grey,None reported,Yes,47500,3,400.0,3.5,6.0
2219,Porsche,42635,Gasoline,Unknown,Blue,Blue,None reported,Yes,72995,18,355.0,3.8,6.0
2220,INFINITI,99000,Gasoline,Manual,Silver,Black,None reported,Yes,18900,20,298.0,3.5,6.0
2221,Chrysler,87500,Gasoline,Automatic,White,Other,None reported,Yes,13750,12,292.0,3.6,6.0
2222,Toyota,138000,Gasoline,Automatic,White,Other,None reported,Yes,6800,18,210.0,3.3,6.0
2223,Lexus,70891,Gasoline,Unknown,White,Black,None reported,Yes,28995,7,260.0,3.5,6.0
2224,Buick,55403,Gasoline,Automatic,Red,Grey,Accident reported,Yes,29444,5,310.0,3.6,6.0
2225,BMW,3213,Gasoline,Automatic,Black,Red,None reported,Yes,89995,3,503.0,3.0,6.0
2226,Pontiac,142314,Gasoline,Manual,Red,Red,Accident reported,Yes,21999,20,400.0,6.0,8.0
2227,Toyota,53000,Gasoline,Automatic,Blue,Black,None reported,Yes,36740,12,260.0,4.0,6.0
2228,Hyundai,120250,Gasoline,Automatic,Blue,Grey,None reported,Yes,7500,11,145.0,1.8,4.0
2229,Porsche,72329,Gasoline,Automatic,Silver,Black,None reported,Yes,29500,10,340.0,3.0,6.0
2230,Hummer,153692,Gasoline,Automatic,Other,Black,None reported,Yes,9995,18,242.0,3.7,5.0
2231,Tesla,32670,Unknown,Automatic,White,Black,None reported,Yes,37000,4,,,
2232,Ford,235000,Gasoline,Automatic,White,Grey,Unknown,Unknown,18000,7,275.0,3.7,6.0
2233,Rivian,8681,Unknown,Automatic,Grey,Black,None reported,Yes,82000,3,835.0,,
2234,Audi,98400,Gasoline,Automatic,White,White,None reported,Yes,18000,13,333.0,3.0,6.0
2235,Toyota,1400,Gasoline,Automatic,White,Black,None reported,Yes,46500,2,270.0,4.0,6.0
2236,Tesla,32000,Unknown,Automatic,Black,Black,None reported,Yes,29999,7,271.0,,
2237,Ford,92800,Gasoline,Automatic,White,Grey,None reported,Yes,9000,28,210.0,5.8,8.0
2238,Mercedes-Benz,75151,Gasoline,Automatic,Black,Black,None reported,Yes,130000,4,416.0,4.0,8.0
2239,Subaru,94000,Gasoline,Manual,Grey,Blue,None reported,Yes,12500,17,243.0,2.5,4.0
2240,Mercedes-Benz,67350,Gasoline,Automatic,Silver,Other,Accident reported,Yes,18700,11,302.0,3.5,6.0
2241,BMW,66500,Gasoline,Manual,Red,Black,None reported,Yes,21000,24,333.0,3.2,6.0
2242,Mercedes-Benz,70612,Gasoline,Automatic,White,Other,None reported,Yes,14500,11,201.0,1.8,4.0
2243,Toyota,112630,Gasoline,Automatic,Silver,Grey,Accident reported,Yes,11500,18,266.0,3.5,6.0
2244,Dodge,124705,E85 Flex Fuel,Automatic,Black,Black,None reported,Yes,6499,11,283.0,3.6,6.0
2245,BMW,61000,Gasoline,Manual,Blue,Black,Accident reported,Yes,34000,7,335.0,3.0,6.0
2246,RAM,157272,Diesel,Automatic,White,Grey,Accident reported,Yes,32999,8,350.0,6.7,6.0
2247,Mercedes-Benz,84000,Gasoline,Automatic,Blue,Grey,None reported,Yes,20399,10,362.0,3.0,6.0
2248,Jeep,27981,Gasoline,Automatic,Red,Black,None reported,Yes,47500,5,285.0,3.6,6.0
2249,Bentley,18000,Gasoline,Automatic,Blue,Other,None reported,Yes,63000,16,552.0,6.0,12.0
2250,Tesla,27123,Unknown,Automatic,Red,Black,None reported,Yes,38200,6,425.0,,
2251,Chevrolet,3053,Gasoline,Unknown,Silver,Grey,None reported,Yes,83900,4,490.0,6.2,8.0
2252,Audi,60251,Gasoline,Automatic,Black,Black,Accident reported,Yes,19000,10,272.0,3.0,6.0
2253,Mazda,5093,Gasoline,Manual,Grey,Black,None reported,Yes,28000,4,181.0,2.0,4.0
2254,Bentley,31875,Gasoline,Automatic,White,Black,None reported,Yes,115785,7,600.0,6.0,12.0
2255,Mercedes-Benz,175722,Gasoline,Automatic,White,Other,None reported,Yes,7000,20,302.0,5.0,8.0
2256,BMW,17900,Gasoline,Unknown,Black,Black,None reported,Yes,59900,10,560.0,4.4,8.0
2257,GMC,142792,Gasoline,Automatic,White,Brown,None reported,Yes,22999,10,355.0,5.3,8.0
2258,BMW,53814,Gasoline,Automatic,Grey,Grey,Unknown,Unknown,11800,24,326.0,5.4,12.0
2259,Toyota,89400,Gasoline,Automatic,White,Grey,None reported,Yes,26900,15,381.0,5.7,8.0
2260,Chrysler,86000,Gasoline,Automatic,Grey,Black,None reported,Yes,15000,18,340.0,5.7,8.0
2261,smart,61595,Gasoline,Automatic,Blue,Grey,None reported,Yes,5000,17,70.0,1.0,3.0
2262,Toyota,74000,E85 Flex Fuel,Automatic,Other,Black,Accident reported,Yes,38000,7,381.0,5.7,8.0
2263,Hummer,130000,Gasoline,Automatic,Black,Black,Accident reported,Yes,16500,21,316.0,6.0,8.0
2264,BMW,86000,Gasoline,Automatic,Black,White,Accident reported,Yes,29000,10,540.0,4.4,8.0
2265,Land,140600,Gasoline,Automatic,Red,Other,None reported,Yes,7500,17,390.0,4.2,8.0
2266,Audi,27532,Gasoline,Automatic,Grey,Black,None reported,Yes,27900,7,252.0,2.0,4.0
2267,Ford,91000,E85 Flex Fuel,Automatic,Grey,Black,None reported,Yes,12500,8,160.0,2.0,4.0
2268,Mercedes-Benz,63000,Gasoline,Automatic,Silver,Black,None reported,Yes,28500,11,402.0,4.7,8.0
2269,Jeep,10500,Hybrid,Automatic,Green,Other,None reported,Yes,49999,3,375.0,2.0,4.0
2270,Mercedes-Benz,75073,E85 Flex Fuel,Automatic,Grey,Black,None reported,Yes,21500,11,302.0,3.5,6.0
2271,Jeep,140000,Gasoline,Automatic,Silver,Other,Accident reported,Yes,9000,17,202.0,3.8,6.0
2272,Mercedes-Benz,30300,Gasoline,Automatic,Silver,Black,None reported,Yes,30500,6,188.0,2.0,4.0
2273,Chevrolet,139000,Gasoline,Automatic,White,Black,None reported,Yes,4200,16,169.0,2.4,4.0
2274,Hummer,118000,Gasoline,Automatic,Grey,Black,None reported,Yes,17900,19,220.0,3.5,5.0
2275,BMW,51000,Hybrid,Unknown,Grey,Brown,None reported,Yes,53000,10,357.0,1.5,3.0
2276,Cadillac,69423,Gasoline,Automatic,Red,Other,None reported,Yes,36500,16,320.0,4.6,8.0
2277,Lincoln,52284,Gasoline,Automatic,Blue,Other,Accident reported,Yes,12500,8,240.0,2.0,4.0
2278,Chevrolet,111228,Gasoline,Automatic,Blue,Grey,Accident reported,Yes,4000,19,195.0,4.3,6.0
2279,Land,52300,Gasoline,Unknown,Black,Black,None reported,Yes,49900,6,340.0,3.0,6.0
2280,Nissan,95993,Gasoline,Automatic,White,Black,None reported,Yes,32612,4,,5.6,
2281,Kia,26716,Gasoline,Automatic,Other,Black,None reported,Unknown,47541,3,,3.8,
2282,Chevrolet,39517,Gasoline,Automatic,Black,Black,Accident reported,Unknown,67190,2,,5.3,
2283,Ford,31600,Gasoline,Manual,Blue,Grey,None reported,Yes,41000,6,460.0,5.0,8.0
2284,BMW,83298,Gasoline,Automatic,Black,Black,None reported,Yes,18300,8,248.0,2.0,4.0
2285,Land,95212,Gasoline,Automatic,Brown,Other,None reported,Yes,31599,8,340.0,3.0,6.0
2286,Porsche,61600,Gasoline,Automatic,Black,Black,None reported,Yes,51750,15,345.0,3.6,6.0
2287,INFINITI,130921,Gasoline,Unknown,White,Other,None reported,Yes,12000,14,400.0,5.6,8.0
2288,RAM,41000,Gasoline,Automatic,White,Grey,Unknown,Unknown,45515,5,410.0,6.4,8.0
2289,BMW,1500,Gasoline,Automatic,Grey,Brown,None reported,Yes,90000,1,335.0,3.0,6.0
2290,MINI,79950,Gasoline,Automatic,Blue,Black,None reported,Yes,17390,8,189.0,2.0,4.0
2291,Cadillac,31500,Gasoline,Automatic,White,Other,None reported,Yes,95000,4,420.0,6.2,8.0
2292,Audi,61000,Gasoline,Unknown,Grey,Black,None reported,Yes,140000,8,610.0,5.2,10.0
2293,RAM,45867,Gasoline,Automatic,Silver,Black,None reported,Yes,43449,4,,6.4,
2294,Porsche,22700,Gasoline,Manual,Silver,Black,Accident reported,Yes,85500,11,350.0,3.4,6.0
2295,Bentley,43000,Gasoline,Automatic,Black,Black,None reported,Yes,48500,16,552.0,6.0,12.0
2296,Toyota,99000,Gasoline,Automatic,Grey,Grey,None reported,Yes,27000,10,310.0,4.6,8.0
2297,Toyota,135000,Gasoline,Automatic,White,Grey,None reported,Yes,16900,19,236.0,4.0,6.0
2298,Cadillac,46000,Gasoline,Automatic,Black,Other,Accident reported,Yes,29000,6,265.0,2.0,4.0
2299,Ford,79615,Gasoline,Automatic,Black,Black,None reported,Yes,10995,11,,2.0,
2300,BMW,13250,Gasoline,Automatic,White,Brown,None reported,Unknown,86900,4,,4.4,
2301,Land,41200,Gasoline,Unknown,Black,Black,None reported,Yes,60500,6,380.0,3.0,6.0
2302,Cadillac,116500,Gasoline,Automatic,Black,Brown,Accident reported,Yes,30500,9,420.0,6.2,8.0
2303,Acura,75980,Unknown,Automatic,Silver,Black,None reported,Yes,90200,32,,,
2304,Chevrolet,24059,Gasoline,Automatic,Grey,Black,None reported,Yes,87150,7,650.0,6.2,8.0
2305,Audi,118500,E85 Flex Fuel,Automatic,Silver,Black,Accident reported,Yes,15400,10,220.0,2.0,4.0
2306,BMW,15097,Gasoline,Automatic,Silver,Black,None reported,Unknown,99998,5,,,
2307,Maserati,20000,Gasoline,Automatic,White,Brown,None reported,Yes,43000,7,424.0,3.0,6.0
2308,BMW,10426,Gasoline,Automatic,Black,Black,None reported,Unknown,30798,5,,,
2309,Ford,9500,Gasoline,Automatic,Black,Red,Accident reported,Yes,63500,2,400.0,3.5,6.0
2310,Nissan,134000,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,8500,19,265.0,4.0,6.0
2311,Subaru,10500,Gasoline,Unknown,Grey,Other,None reported,Yes,32500,3,228.0,2.4,4.0
2312,Chevrolet,53100,Gasoline,Automatic,Red,Black,None reported,Yes,17500,7,160.0,1.5,4.0
2313,Ford,80134,E85 Flex Fuel,Automatic,White,Black,None reported,Yes,13895,8,,2.0,
2314,Nissan,24000,Gasoline,Automatic,Grey,Black,None reported,Yes,25500,4,141.0,2.0,4.0
2315,Volvo,61000,Gasoline,Manual,Blue,Other,None reported,Yes,10299,19,218.0,2.5,5.0
2316,Lincoln,19700,Gasoline,Automatic,White,Other,None reported,Yes,48000,4,335.0,2.7,6.0
2317,Mercedes-Benz,28182,Gasoline,Automatic,White,Brown,Accident reported,Yes,84500,7,469.0,4.0,8.0
2318,Ford,59500,Gasoline,Automatic,Black,Black,Accident reported,Yes,21000,8,310.0,2.3,4.0
2319,Ford,115402,E85 Flex Fuel,Automatic,Gold,Other,None reported,Yes,8000,26,152.0,3.0,6.0
2320,GMC,85500,Gasoline,Automatic,Black,Black,Accident reported,Yes,35899,7,355.0,5.3,8.0
2321,RAM,51000,Gasoline,Automatic,Red,Black,None reported,Yes,44900,5,410.0,6.4,8.0
2322,Tesla,17500,Unknown,Automatic,Grey,White,None reported,Yes,45000,4,455.0,,
2323,Lexus,132000,Gasoline,Automatic,Black,Other,None reported,Yes,9999,14,272.0,3.5,6.0
2324,Jeep,67882,Gasoline,Automatic,White,Black,None reported,Unknown,32798,9,,,
2325,Volvo,62000,Gasoline,Automatic,Silver,Black,None reported,Yes,30500,7,316.0,2.0,4.0
2326,Porsche,12454,Gasoline,Manual,Purple,Black,None reported,Yes,210000,9,500.0,4.0,6.0
2327,BMW,27965,Gasoline,Automatic,Green,Black,None reported,Yes,58000,8,560.0,4.4,8.0
2328,Cadillac,119000,E85 Flex Fuel,Automatic,Black,Black,Unknown,Unknown,20500,12,403.0,6.2,8.0
2329,BMW,48000,Gasoline,Automatic,Black,Black,None reported,Yes,32000,7,300.0,3.0,6.0
2330,BMW,5541,Gasoline,Automatic,White,Black,None reported,Unknown,56598,5,,,
2331,Mitsubishi,29000,Gasoline,Automatic,Red,Other,None reported,Yes,19500,7,166.0,2.4,4.0
2332,Dodge,131100,E85 Flex Fuel,Automatic,White,Grey,Accident reported,Yes,12995,15,310.0,4.7,8.0
2333,Subaru,102242,Gasoline,Manual,Blue,Black,Accident reported,Unknown,11498,10,,2.0,
2334,Mercedes-Benz,18069,Gasoline,Automatic,Black,Black,None reported,Yes,79999,9,523.0,6.0,12.0
2335,Kia,13000,Gasoline,Automatic,White,Black,None reported,Yes,31900,2,187.0,2.5,4.0
2336,Porsche,51000,Gasoline,Unknown,Silver,Black,Accident reported,Yes,69500,17,480.0,3.6,6.0
2337,Hummer,137333,Gasoline,Automatic,Blue,Black,Accident reported,Yes,10000,18,242.0,3.7,5.0
2338,Buick,125559,Gasoline,Automatic,White,Other,Accident reported,Yes,11200,11,304.0,3.6,6.0
2339,Chevrolet,88161,Gasoline,Automatic,Other,Black,Accident reported,Yes,48889,5,,6.2,
2340,Toyota,101900,Gasoline,Automatic,Black,Black,None reported,Yes,29000,9,270.0,4.0,6.0
2341,Cadillac,159500,Gasoline,Automatic,Black,Black,Accident reported,Yes,18800,10,420.0,6.2,8.0
2342,Subaru,68860,Gasoline,Automatic,Silver,Other,Accident reported,Yes,15000,10,175.0,2.5,4.0
2343,Tesla,43000,Unknown,Automatic,Red,Black,Accident reported,Yes,30499,7,271.0,,
2344,Ford,182000,Gasoline,Automatic,Black,Black,Accident reported,Yes,16500,8,365.0,3.5,6.0
2345,Tesla,21404,Unknown,Automatic,White,White,None reported,Yes,49500,3,425.0,,
2346,Ford,81000,Gasoline,Unknown,Black,Black,None reported,Yes,27000,8,365.0,3.5,6.0
2347,Chevrolet,62257,Gasoline,Automatic,Other,Other,None reported,Unknown,42590,4,,5.3,
2348,BMW,91798,Hybrid,Automatic,White,Black,None reported,Unknown,22998,9,,,
2349,BMW,82000,Gasoline,Automatic,Grey,Black,Accident reported,Yes,20000,14,320.0,3.0,6.0
2350,Ford,207100,Gasoline,Automatic,Black,Grey,Accident reported,Yes,15000,13,365.0,3.5,6.0
2351,Land,450,Hybrid,Automatic,Blue,Black,None reported,Yes,124000,2,395.0,3.0,6.0
2352,Porsche,77945,Gasoline,Automatic,Blue,Other,Accident reported,Yes,30000,9,310.0,3.6,6.0
2353,Kia,15583,Hybrid,Automatic,Black,Grey,None reported,Unknown,40599,3,,1.6,
2354,BMW,37100,Gasoline,Automatic,White,Black,Accident reported,Yes,26125,8,335.0,3.0,6.0
2355,Maserati,51000,Gasoline,Unknown,Blue,Other,Accident reported,Yes,18000,19,394.0,4.2,8.0
2356,Ford,94000,Gasoline,Automatic,White,Black,None reported,Yes,26000,8,325.0,2.7,6.0
2357,Land,121886,Gasoline,Automatic,White,Other,Accident reported,Yes,6000,22,217.0,4.6,8.0
2358,Ford,157500,Gasoline,Automatic,Green,Grey,Accident reported,Yes,15000,17,300.0,5.4,8.0
2359,Ford,138415,Gasoline,Automatic,Silver,Black,Accident reported,Yes,15500,11,365.0,3.5,6.0
2360,Land,110000,Gasoline,Automatic,Silver,Black,None reported,Yes,10200,13,375.0,5.0,8.0
2361,Cadillac,8532,Diesel,Automatic,Black,Black,None reported,Unknown,109900,2,,3.0,
2362,GMC,12941,Gasoline,Automatic,White,Black,Accident reported,Yes,51500,4,355.0,5.3,8.0
2363,BMW,69764,Gasoline,Manual,Black,Black,None reported,Yes,19500,16,300.0,3.0,6.0
2364,Porsche,90000,Gasoline,Manual,Silver,Black,Unknown,Unknown,24000,22,315.0,3.6,6.0
2365,Audi,8193,Hybrid,Automatic,Silver,Black,None reported,Unknown,42598,3,,,
2366,Lexus,43277,Gasoline,Automatic,Other,Black,None reported,Unknown,43599,5,,3.5,
2367,Audi,26500,Gasoline,Automatic,Grey,Black,Accident reported,Yes,38000,7,354.0,3.0,6.0
2368,Chevrolet,36021,Gasoline,Automatic,Red,Black,Unknown,Unknown,35670,6,,2.7,
2369,Chevrolet,25462,Gasoline,Automatic,Grey,Black,None reported,Unknown,36139,6,,3.6,
2370,Audi,35850,Gasoline,Automatic,White,Black,None reported,Yes,33000,7,252.0,2.0,4.0
2371,Mazda,77700,Gasoline,Manual,Red,Black,None reported,Yes,6300,17,156.0,2.3,4.0
2372,Jaguar,23600,Hybrid,Automatic,Black,Black,None reported,Yes,42999,4,296.0,2.0,4.0
2373,Ferrari,8870,Gasoline,Automatic,Other,Other,None reported,Yes,215000,6,,3.9,
2374,Toyota,122000,Gasoline,Manual,Blue,Grey,None reported,Yes,7800,24,140.0,1.8,4.0
2375,Ford,245000,Diesel,Automatic,Black,Other,Accident reported,Yes,17999,22,325.0,6.0,8.0
2376,Porsche,4700,Gasoline,Manual,White,Black,None reported,Yes,134000,3,414.0,4.0,6.0
2377,Subaru,84100,Gasoline,Manual,Grey,Black,None reported,Yes,34000,9,305.0,2.5,4.0
2378,Audi,33000,Hybrid,Automatic,Black,Black,None reported,Yes,40000,4,248.0,2.0,4.0
2379,Tesla,10065,Unknown,Automatic,Red,White,None reported,Unknown,59999,7,,,
2380,Mercedes-Benz,3811,Gasoline,Automatic,Black,Black,None reported,Yes,148500,7,577.0,4.0,8.0
2381,Acura,44457,Gasoline,Unknown,Black,Other,None reported,Unknown,40598,4,,,
2382,Audi,139355,Gasoline,Automatic,Black,Black,None reported,Yes,20900,12,333.0,3.0,6.0
2383,Lotus,9100,Gasoline,Manual,Black,White,None reported,Yes,55000,15,276.0,3.5,6.0
2384,Mercedes-Benz,10500,Gasoline,Automatic,Silver,Brown,None reported,Yes,77900,6,463.0,4.0,8.0
2385,Chevrolet,5006,Gasoline,Automatic,Other,Black,None reported,Unknown,59590,2,,5.3,
2386,Hyundai,55000,Gasoline,Manual,White,Red,Unknown,Unknown,18000,12,260.0,2.0,4.0
2387,BMW,33500,Gasoline,Automatic,Grey,Black,None reported,Yes,71000,4,503.0,3.0,6.0
2388,BMW,126500,Gasoline,Automatic,White,Black,None reported,Yes,15000,11,300.0,3.0,6.0
2389,Land,79000,Gasoline,Automatic,Red,Red,None reported,Yes,24000,9,240.0,2.0,4.0
2390,Porsche,19000,Gasoline,Automatic,Grey,Black,None reported,Yes,145000,7,450.0,3.0,6.0
2391,RAM,57000,Diesel,Automatic,Blue,Grey,None reported,Yes,52000,4,400.0,6.7,6.0
2392,BMW,4880,Gasoline,Automatic,White,Black,None reported,Unknown,57998,5,,,
2393,Acura,6523,Hybrid,Automatic,White,Other,None reported,Unknown,143900,7,,3.5,
2394,Mercedes-Benz,127000,Gasoline,Automatic,White,Other,None reported,Yes,14000,20,302.0,5.0,8.0
2395,Lexus,89500,Gasoline,Automatic,Black,Black,None reported,Yes,15999,23,300.0,4.3,8.0
2396,Chevrolet,97000,Gasoline,Automatic,White,Grey,None reported,Yes,27500,25,200.0,4.3,6.0
2397,Buick,31181,Gasoline,Automatic,Other,Other,Accident reported,Yes,42442,4,,3.6,
2398,Lexus,16425,Hybrid,Automatic,Grey,Black,Accident reported,Unknown,33200,5,,2.5,
2399,Lexus,11238,Gasoline,Automatic,Silver,Black,None reported,Unknown,54798,3,,,
2400,Chevrolet,97146,E85 Flex Fuel,Unknown,Black,Grey,Accident reported,Yes,7999,20,295.0,5.3,8.0
2401,Mercedes-Benz,36670,Gasoline,Automatic,White,Other,None reported,Unknown,39998,10,,,
2402,Chevrolet,44800,Gasoline,Automatic,Black,Black,None reported,Yes,52500,6,420.0,6.2,8.0
2403,Ford,150000,Gasoline,Automatic,Black,Grey,Accident reported,Yes,17100,10,310.0,3.5,6.0
2404,INFINITI,38400,Gasoline,Automatic,Blue,Other,None reported,Yes,32100,5,295.0,3.5,6.0
2405,Bentley,7960,Gasoline,Automatic,White,White,None reported,Yes,81500,17,552.0,6.0,12.0
2406,Nissan,117000,Gasoline,Automatic,Silver,Black,Accident reported,Yes,9975,18,306.0,3.5,6.0
2407,Rivian,159,Unknown,Automatic,White,Black,None reported,Yes,95500,2,533.0,,
2408,McLaren,30200,Gasoline,Unknown,Orange,Black,None reported,Yes,139000,8,562.0,3.8,8.0
2409,Nissan,91545,Gasoline,Automatic,Silver,Black,None reported,Yes,8999,13,175.0,2.5,4.0
2410,Land,110000,E85 Flex Fuel,Automatic,Black,Other,Accident reported,Yes,26499,10,510.0,5.0,8.0
2411,BMW,105100,Gasoline,Automatic,Grey,Black,Accident reported,Yes,23300,8,300.0,3.0,6.0
2412,INFINITI,110000,Gasoline,Unknown,White,Other,None reported,Yes,15600,13,400.0,5.6,8.0
2413,Ford,81778,Gasoline,Automatic,Black,Grey,None reported,Yes,32769,6,,3.5,
2414,Lexus,168422,Hybrid,Automatic,Black,Other,Accident reported,Yes,10900,15,245.0,3.5,6.0
2415,Maserati,80500,Gasoline,Automatic,Black,Black,None reported,Yes,34900,7,424.0,3.0,6.0
2416,Volvo,81200,Gasoline,Automatic,Black,Black,Accident reported,Yes,28825,7,316.0,2.0,4.0
2417,Lamborghini,6246,Gasoline,Automatic,Other,Other,None reported,Yes,267950,5,,5.2,
2418,Jeep,20172,Gasoline,Unknown,Grey,Black,None reported,Yes,47500,8,285.0,3.6,6.0
2419,Hummer,145000,Gasoline,Automatic,Green,Black,None reported,Yes,22500,20,325.0,6.0,8.0
2420,Ford,162000,Gasoline,Automatic,Grey,Black,Accident reported,Yes,7500,16,262.0,3.5,6.0
2421,Porsche,13554,Gasoline,Manual,Blue,Black,None reported,Yes,124995,5,414.0,4.0,6.0
2422,Toyota,59700,Gasoline,Automatic,Green,Grey,None reported,Yes,9500,18,268.0,3.5,6.0
2423,Mercedes-Benz,30930,Gasoline,Automatic,Black,Black,None reported,Unknown,28900,5,,2.0,
2424,BMW,51983,Gasoline,Manual,Grey,White,None reported,Yes,19999,16,300.0,3.0,6.0
2425,Chevrolet,22000,Gasoline,Manual,Blue,Black,None reported,Yes,50000,3,455.0,6.2,8.0
2426,Volkswagen,16800,Unknown,Automatic,Grey,Black,None reported,Yes,45000,2,295.0,,
2427,Chevrolet,16000,Diesel,Automatic,Black,Black,Accident reported,Yes,73995,3,445.0,6.6,8.0
2428,Nissan,22295,Gasoline,Automatic,Other,Grey,None reported,Unknown,23599,5,,2.5,
2429,Bentley,33000,Gasoline,Automatic,Other,Other,None reported,Yes,188500,5,542.0,4.0,8.0
2430,Toyota,1025,Hybrid,Automatic,Black,Black,None reported,Yes,85000,2,437.0,3.4,6.0
2431,Acura,89190,Gasoline,Automatic,Grey,White,Accident reported,Yes,15499,12,305.0,3.7,6.0
2432,Toyota,53550,Gasoline,Automatic,Blue,Grey,None reported,Yes,39687,5,,3.5,
2433,Ford,56946,Gasoline,Automatic,Silver,Other,None reported,Yes,26299,4,,2.0,
2434,Jaguar,11684,Gasoline,Automatic,Black,Black,None reported,Yes,54900,9,550.0,5.0,8.0
2435,GMC,45617,Gasoline,Automatic,White,Grey,None reported,Yes,51000,7,420.0,6.2,8.0
2436,Chevrolet,75466,Gasoline,Automatic,Grey,Black,None reported,Yes,34500,7,355.0,5.3,8.0
2437,Maserati,19513,Gasoline,Automatic,Black,Black,Accident reported,Yes,84645,4,,3.8,
2438,Subaru,15636,Gasoline,Automatic,Black,Black,None reported,Unknown,33531,4,,2.5,
2439,Mercedes-Benz,69600,Gasoline,Automatic,Black,Black,None reported,Yes,40888,7,362.0,3.0,6.0
2440,Mercedes-Benz,138050,Gasoline,Automatic,White,Other,None reported,Yes,16500,14,335.0,4.7,8.0
2441,Ford,132269,E85 Flex Fuel,Automatic,Grey,Black,None reported,Yes,35900,8,385.0,6.2,8.0
2442,Hyundai,45815,Gasoline,Unknown,Silver,Black,None reported,Yes,37700,5,291.0,3.8,6.0
2443,Ford,25352,Gasoline,Automatic,Grey,Black,None reported,Yes,48459,4,,3.5,
2444,Mercedes-Benz,120000,Gasoline,Automatic,Silver,Black,None reported,Yes,8995,17,268.0,3.5,6.0
2445,Chevrolet,75151,Gasoline,Manual,Grey,Black,Accident reported,Yes,45000,7,455.0,6.2,8.0
2446,Jeep,74139,Gasoline,Manual,Red,Black,None reported,Yes,23000,9,285.0,3.6,6.0
2447,Chevrolet,170443,Unknown,Automatic,Red,Other,Accident reported,Yes,6000,31,,,
2448,Jaguar,70000,Unknown,Automatic,Gold,Other,None reported,Yes,19000,30,,,
2449,BMW,68500,Gasoline,Unknown,Black,Black,None reported,Yes,17800,13,400.0,4.4,8.0
2450,Lexus,37366,Gasoline,Automatic,White,Other,Unknown,Unknown,51890,5,,4.6,
2451,Tesla,35315,Unknown,Automatic,White,Black,None reported,Yes,66900,4,670.0,,
2452,Volkswagen,61000,Gasoline,Automatic,White,Black,None reported,Yes,15995,8,150.0,1.4,4.0
2453,Jeep,12050,Gasoline,Automatic,White,Black,None reported,Unknown,41599,3,,3.6,
2454,Jaguar,150000,Gasoline,Automatic,Green,White,Accident reported,Yes,9875,24,290.0,4.0,8.0
2455,Porsche,46200,Gasoline,Unknown,Grey,Grey,Accident reported,Yes,41500,9,340.0,3.0,6.0
2456,Mercedes-Benz,88000,Gasoline,Automatic,Silver,Black,None reported,Yes,15500,11,302.0,3.5,6.0
2457,Mercedes-Benz,47000,Gasoline,Automatic,Silver,Black,None reported,Yes,30089,10,362.0,3.0,6.0
2458,Land,50340,Gasoline,Automatic,White,Other,Accident reported,Yes,47000,8,380.0,3.0,6.0
2459,Mercedes-Benz,67800,Gasoline,Automatic,Black,Black,None reported,Yes,13999,15,268.0,3.5,6.0
2460,Dodge,150000,Gasoline,Manual,Black,Grey,Accident reported,Yes,5500,23,175.0,3.9,6.0
2461,Chevrolet,13500,Gasoline,Manual,Black,Black,Accident reported,Yes,54000,7,650.0,6.2,8.0
