,brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,engine_size,horsepower,cylinder_count,log_transformed_price,car_age
2188,Toyota,3959,Gasoline,Automatic,Blue,Grey,no_accident,Yes,3.4,389.0,6.0,10.915106645867503,2
2189,Jeep,47500,Gasoline,Automatic,Purple,Black,no_accident,Yes,3.6,293.0,6.0,10.34177474101152,4
2190,Ford,176691,Diesel,Automatic,White,Other,yes_accident,Yes,6.0,325.0,8.0,9.472781556562168,19
2191,Tesla,33000,Unknown,Automatic,Red,White,no_accident,Yes,3.7039586206896553,455.0,6.254491996079713,10.915106645867503,3
2192,Mercedes-Benz,34600,Gasoline,Unknown,Black,Black,no_accident,Yes,4.7,402.0,8.0,10.221977646629885,10
2193,RAM,84500,Gasoline,Automatic,Black,Grey,no_accident,Yes,6.4,410.0,8.0,10.434145214930487,10
2194,Kia,36100,Hybrid,Automatic,Black,White,no_accident,Yes,1.6,227.0,4.0,10.53212287826962,2
2195,Hyundai,92225,Gasoline,Automatic,Black,Black,yes_accident,Yes,3.8,311.0,6.0,9.741027444837728,9
2196,Jeep,17500,Gasoline,Automatic,Silver,Black,no_accident,Yes,2.4,180.0,4.0,10.154090616746489,4
2197,Ford,114323,Gasoline,Automatic,Black,Black,no_accident,Yes,2.5,175.0,4.0,8.699681400989514,13
2198,Toyota,92000,Gasoline,Automatic,Other,Black,no_accident,Yes,4.0,260.0,6.0,10.221977646629885,10
2199,BMW,29025,Gasoline,Automatic,Black,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.308919326755392,6
2200,Dodge,17000,Gasoline,Unknown,Blue,Black,no_accident,Yes,6.4,475.0,8.0,11.082157933374816,3
2201,Hyundai,96476,Gasoline,Automatic,White,Grey,no_accident,Yes,3.3,290.0,6.0,9.472781556562168,9
2202,Volkswagen,36311,Gasoline,Automatic,Black,Black,no_accident,Yes,3.6,331.9684177611007,6.254491996079713,10.574593602219194,3
2203,Land,56842,Gasoline,Unknown,Silver,Black,no_accident,Yes,5.0,510.0,8.0,10.463131911491967,8
2204,Nissan,23677,Gasoline,Automatic,Other,Other,no_accident,Unknown,3.5,331.9684177611007,6.254491996079713,10.292518354180867,3
2205,Buick,27340,Gasoline,Automatic,White,Other,no_accident,Unknown,2.5,331.9684177611007,6.254491996079713,10.36410350510914,4
2206,Chevrolet,26177,Gasoline,Automatic,Grey,Black,unknown,Unknown,5.3,331.9684177611007,6.254491996079713,10.6451153255436,4
2207,Pontiac,122348,Gasoline,Automatic,Red,Black,yes_accident,Yes,2.0,260.0,4.0,9.210440366976517,15
2208,BMW,98000,Gasoline,Unknown,Black,Other,no_accident,Yes,3.0,315.0,6.0,10.021315031649332,9
2209,Tesla,32300,Unknown,Automatic,Black,Black,no_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,10.275085591132715,5
2210,MINI,18997,Gasoline,Unknown,Red,Black,no_accident,Yes,2.0,189.0,4.0,10.19432713480299,5
2211,Porsche,40350,Gasoline,Automatic,Grey,Black,no_accident,Yes,3.4,330.0,6.0,11.12720415889866,8
2212,Ford,156856,E85 Flex Fuel,Automatic,Black,Brown,no_accident,Yes,5.4,310.0,8.0,9.568084743872936,13
2213,Bentley,1919,Gasoline,Automatic,Other,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,12.0,12.577608615375254,2
2214,BMW,61773,Gasoline,Unknown,Grey,Black,no_accident,Yes,4.4,567.0,8.0,10.736418414365376,7
2215,Ford,74500,Gasoline,Manual,Black,Black,no_accident,Yes,5.0,412.0,8.0,9.99884318585288,13
2216,Jeep,99000,Gasoline,Automatic,White,Grey,yes_accident,Yes,2.4,172.0,4.0,8.517393171418904,8
2217,INFINITI,63496,Gasoline,Manual,Black,Black,no_accident,Yes,3.7,330.0,6.0,9.61587214452889,16
2218,Ford,18465,Gasoline,Automatic,Black,Grey,no_accident,Yes,3.5,400.0,6.0,10.768506042432708,2
2219,Porsche,42635,Gasoline,Unknown,Blue,Blue,no_accident,Yes,3.8,355.0,6.0,11.198159924108706,17
2220,INFINITI,99000,Gasoline,Manual,Silver,Black,no_accident,Yes,3.5,298.0,6.0,9.846970109700957,19
2221,Chrysler,87500,Gasoline,Automatic,White,Other,no_accident,Yes,3.6,292.0,6.0,9.528866827722945,11
2222,Toyota,138000,Gasoline,Automatic,White,Other,no_accident,Yes,3.3,210.0,6.0,8.824824939175638,17
2223,Lexus,70891,Gasoline,Unknown,White,Black,no_accident,Yes,3.5,260.0,6.0,10.274913168420769,6
2224,Buick,55403,Gasoline,Automatic,Red,Grey,yes_accident,Yes,3.6,310.0,6.0,10.290279395378672,4
2225,BMW,3213,Gasoline,Automatic,Black,Red,no_accident,Yes,3.0,503.0,6.0,11.407520503880274,2
2226,Pontiac,142314,Gasoline,Manual,Red,Red,yes_accident,Yes,6.0,400.0,8.0,9.998797732340453,19
2227,Toyota,53000,Gasoline,Automatic,Blue,Black,no_accident,Yes,4.0,260.0,6.0,10.511648576689398,11
2228,Hyundai,120250,Gasoline,Automatic,Blue,Grey,no_accident,Yes,1.8,145.0,4.0,8.922791623969637,10
2229,Porsche,72329,Gasoline,Automatic,Silver,Black,no_accident,Yes,3.0,340.0,6.0,10.292179440058462,9
2230,Hummer,153692,Gasoline,Automatic,Other,Black,no_accident,Yes,3.7,242.0,5.0,9.209940291954844,17
2231,Tesla,32670,Unknown,Automatic,White,Black,no_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,10.518700218288165,3
2232,Ford,235000,Gasoline,Automatic,White,Grey,unknown,Unknown,3.7,275.0,6.0,9.798182590890704,6
2233,Rivian,8681,Unknown,Automatic,Grey,Black,no_accident,Yes,3.7039586206896553,835.0,6.254491996079713,11.314486721293981,2
2234,Audi,98400,Gasoline,Automatic,White,White,no_accident,Yes,3.0,333.0,6.0,9.798182590890704,12
2235,Toyota,1400,Gasoline,Automatic,White,Black,no_accident,Yes,4.0,270.0,6.0,10.747229096720554,1
2236,Tesla,32000,Unknown,Automatic,Black,Black,no_accident,Yes,3.7039586206896553,271.0,6.254491996079713,10.308952660644293,6
2237,Ford,92800,Gasoline,Automatic,White,Grey,no_accident,Yes,5.8,210.0,8.0,9.105090961257085,27
2238,Mercedes-Benz,75151,Gasoline,Automatic,Black,Black,no_accident,Yes,4.0,416.0,8.0,11.775297421715827,3
2239,Subaru,94000,Gasoline,Manual,Grey,Blue,no_accident,Yes,2.5,243.0,4.0,9.433563920090563,16
2240,Mercedes-Benz,67350,Gasoline,Automatic,Silver,Other,yes_accident,Yes,3.5,302.0,6.0,9.83633227734872,10
2241,BMW,66500,Gasoline,Manual,Red,Black,no_accident,Yes,3.2,333.0,6.0,9.952325334619427,23
2242,Mercedes-Benz,70612,Gasoline,Automatic,White,Other,no_accident,Yes,1.8,201.0,4.0,9.581972891547895,10
2243,Toyota,112630,Gasoline,Automatic,Silver,Grey,yes_accident,Yes,3.5,266.0,6.0,9.350189267092581,17
2244,Dodge,124705,E85 Flex Fuel,Automatic,Black,Black,no_accident,Yes,3.6,283.0,6.0,8.779557455883728,10
2245,BMW,61000,Gasoline,Manual,Blue,Black,yes_accident,Yes,3.0,335.0,6.0,10.434145214930487,6
2246,RAM,157272,Diesel,Automatic,White,Grey,yes_accident,Yes,6.7,350.0,6.0,10.404262840448617,7
2247,Mercedes-Benz,84000,Gasoline,Automatic,Blue,Grey,no_accident,Yes,3.0,362.0,6.0,9.923290179832307,9
2248,Jeep,27981,Gasoline,Automatic,Red,Black,no_accident,Yes,3.6,285.0,6.0,10.768506042432708,4
2249,Bentley,18000,Gasoline,Automatic,Blue,Other,no_accident,Yes,6.0,552.0,12.0,11.050905878263567,15
2250,Tesla,27123,Unknown,Automatic,Red,Black,no_accident,Yes,3.7039586206896553,425.0,6.254491996079713,10.5506169722625,5
2251,Chevrolet,3053,Gasoline,Unknown,Silver,Grey,no_accident,Yes,6.2,490.0,8.0,11.3373928113354,3
2252,Audi,60251,Gasoline,Automatic,Black,Black,yes_accident,Yes,3.0,272.0,6.0,9.852246888342531,9
2253,Mazda,5093,Gasoline,Manual,Grey,Black,no_accident,Yes,2.0,181.0,4.0,10.239995502805316,3
2254,Bentley,31875,Gasoline,Automatic,White,Black,no_accident,Yes,6.0,600.0,12.0,11.659498938712094,6
2255,Mercedes-Benz,175722,Gasoline,Automatic,White,Other,no_accident,Yes,5.0,302.0,8.0,8.853808274977197,19
2256,BMW,17900,Gasoline,Unknown,Black,Black,no_accident,Yes,4.4,560.0,8.0,11.000448478455008,9
2257,GMC,142792,Gasoline,Automatic,White,Brown,no_accident,Yes,5.3,355.0,8.0,10.043249494911286,9
2258,BMW,53814,Gasoline,Automatic,Grey,Grey,unknown,Unknown,5.4,326.0,12.0,9.375939552625749,23
2259,Toyota,89400,Gasoline,Automatic,White,Grey,no_accident,Yes,5.7,381.0,8.0,10.199918739620157,14
2260,Chrysler,86000,Gasoline,Automatic,Grey,Black,no_accident,Yes,5.7,340.0,8.0,9.61587214452889,17
2261,smart,61595,Gasoline,Automatic,Blue,Grey,no_accident,Yes,1.0,70.0,3.0,8.517393171418904,16
2262,Toyota,74000,E85 Flex Fuel,Automatic,Other,Black,yes_accident,Yes,5.7,381.0,8.0,10.545367754151743,6
2263,Hummer,130000,Gasoline,Automatic,Black,Black,yes_accident,Yes,6.0,316.0,8.0,9.711176264112805,20
2264,BMW,86000,Gasoline,Automatic,Black,White,yes_accident,Yes,4.4,540.0,8.0,10.275085591132715,9
2265,Land,140600,Gasoline,Automatic,Red,Other,no_accident,Yes,4.2,390.0,8.0,8.922791623969637,16
2266,Audi,27532,Gasoline,Automatic,Grey,Black,no_accident,Yes,2.0,252.0,4.0,10.236417809461043,6
2267,Ford,91000,E85 Flex Fuel,Automatic,Grey,Black,no_accident,Yes,2.0,160.0,4.0,9.433563920090563,7
2268,Mercedes-Benz,63000,Gasoline,Automatic,Silver,Black,no_accident,Yes,4.7,402.0,8.0,10.25769445336048,10
2269,Jeep,10500,Hybrid,Automatic,Green,Other,no_accident,Yes,2.0,375.0,4.0,10.819778284410283,2
2270,Mercedes-Benz,75073,E85 Flex Fuel,Automatic,Grey,Black,no_accident,Yes,3.5,302.0,6.0,9.975854724662028,10
2271,Jeep,140000,Gasoline,Automatic,Silver,Other,yes_accident,Yes,3.8,202.0,6.0,9.105090961257085,16
2272,Mercedes-Benz,30300,Gasoline,Automatic,Silver,Black,no_accident,Yes,2.0,188.0,4.0,10.32551474894327,5
2273,Chevrolet,139000,Gasoline,Automatic,White,Black,no_accident,Yes,2.4,169.0,4.0,8.343077871169383,15
2274,Hummer,118000,Gasoline,Automatic,Grey,Black,no_accident,Yes,3.5,220.0,5.0,9.792611856190192,18
2275,BMW,51000,Hybrid,Unknown,Grey,Brown,no_accident,Yes,1.5,357.0,3.0,10.87806606028079,9
2276,Cadillac,69423,Gasoline,Automatic,Red,Other,no_accident,Yes,4.6,320.0,8.0,10.505094936455558,15
2277,Lincoln,52284,Gasoline,Automatic,Blue,Other,yes_accident,Yes,2.0,240.0,4.0,9.433563920090563,7
2278,Chevrolet,111228,Gasoline,Automatic,Blue,Grey,yes_accident,Yes,4.3,195.0,6.0,8.294299608857235,18
2279,Land,52300,Gasoline,Unknown,Black,Black,no_accident,Yes,3.0,340.0,6.0,10.817796321618971,5
2280,Nissan,95993,Gasoline,Automatic,White,Black,no_accident,Yes,5.6,331.9684177611007,6.254491996079713,10.39246626087211,3
2281,Kia,26716,Gasoline,Automatic,Other,Black,no_accident,Unknown,3.8,331.9684177611007,6.254491996079713,10.769368809865203,2
2282,Chevrolet,39517,Gasoline,Automatic,Black,Black,yes_accident,Unknown,5.3,331.9684177611007,6.254491996079713,11.115294588970581,1
2283,Ford,31600,Gasoline,Manual,Blue,Grey,no_accident,Yes,5.0,460.0,8.0,10.62135173563291,5
2284,BMW,83298,Gasoline,Automatic,Black,Black,no_accident,Yes,2.0,248.0,4.0,9.814710982145282,7
2285,Land,95212,Gasoline,Automatic,Brown,Other,no_accident,Yes,3.0,340.0,6.0,10.360912399575003,7
2286,Porsche,61600,Gasoline,Automatic,Black,Black,no_accident,Yes,3.6,345.0,6.0,10.854199034612414,14
2287,INFINITI,130921,Gasoline,Unknown,White,Other,no_accident,Yes,5.6,400.0,8.0,9.392745258631441,13
2288,RAM,41000,Gasoline,Automatic,White,Grey,unknown,Unknown,6.4,410.0,8.0,10.7258191914769,4
2289,BMW,1500,Gasoline,Automatic,Grey,Brown,no_accident,Yes,3.0,335.0,6.0,11.407576060361786,0
2290,MINI,79950,Gasoline,Automatic,Blue,Black,no_accident,Yes,2.0,189.0,4.0,9.763708110007842,7
2291,Cadillac,31500,Gasoline,Automatic,White,Other,no_accident,Yes,6.2,420.0,8.0,11.461642696843066,3
2292,Audi,61000,Gasoline,Unknown,Grey,Black,no_accident,Yes,5.2,610.0,10.0,11.849404844423074,7
2293,RAM,45867,Gasoline,Automatic,Silver,Black,no_accident,Yes,6.4,331.9684177611007,6.254491996079713,10.679366130693538,3
2294,Porsche,22700,Gasoline,Manual,Silver,Black,yes_accident,Yes,3.4,350.0,6.0,11.356283350762888,10
2295,Bentley,43000,Gasoline,Automatic,Black,Black,no_accident,Yes,6.0,552.0,12.0,10.789339695269716,15
2296,Toyota,99000,Gasoline,Automatic,Grey,Grey,no_accident,Yes,4.6,310.0,8.0,10.203629181337648,9
2297,Toyota,135000,Gasoline,Automatic,White,Grey,no_accident,Yes,4.0,236.0,6.0,9.735128070758227,18
2298,Cadillac,46000,Gasoline,Automatic,Black,Other,yes_accident,Yes,2.0,265.0,4.0,10.275085591132715,5
2299,Ford,79615,Gasoline,Automatic,Black,Black,no_accident,Yes,2.0,331.9684177611007,6.254491996079713,9.305286849285137,10
2300,BMW,13250,Gasoline,Automatic,White,Brown,no_accident,Unknown,4.4,331.9684177611007,6.254491996079713,11.372524818667134,3
2301,Land,41200,Gasoline,Unknown,Black,Black,no_accident,Yes,3.0,380.0,6.0,11.010415172807951,5
2302,Cadillac,116500,Gasoline,Automatic,Black,Brown,yes_accident,Yes,6.2,420.0,8.0,10.32551474894327,8
2303,Acura,75980,Unknown,Automatic,Silver,Black,no_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,11.409795792463761,31
2304,Chevrolet,24059,Gasoline,Automatic,Grey,Black,no_accident,Yes,6.2,650.0,8.0,11.37539752535164,6
2305,Audi,118500,E85 Flex Fuel,Automatic,Silver,Black,yes_accident,Yes,2.0,220.0,4.0,9.642187721358466,9
2306,BMW,15097,Gasoline,Automatic,Silver,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.512915464920228,4
2307,Maserati,20000,Gasoline,Automatic,White,Brown,no_accident,Yes,3.0,424.0,6.0,10.668978650219241,6
2308,BMW,10426,Gasoline,Automatic,Black,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.335237500902117,4
2309,Ford,9500,Gasoline,Automatic,Black,Red,yes_accident,Yes,3.5,400.0,6.0,11.05881093278828,1
2310,Nissan,134000,Gasoline,Automatic,Grey,Grey,yes_accident,Yes,4.0,265.0,6.0,9.04793908261736,18
2311,Subaru,10500,Gasoline,Unknown,Grey,Other,no_accident,Yes,2.4,228.0,4.0,10.389026137075234,2
2312,Chevrolet,53100,Gasoline,Automatic,Red,Black,no_accident,Yes,1.5,160.0,4.0,9.770013301136158,6
2313,Ford,80134,E85 Flex Fuel,Automatic,White,Black,no_accident,Yes,2.0,331.9684177611007,6.254491996079713,9.53935630792094,7
2314,Nissan,24000,Gasoline,Automatic,Grey,Black,no_accident,Yes,2.0,141.0,4.0,10.146472946063877,3
2315,Volvo,61000,Gasoline,Manual,Blue,Other,no_accident,Yes,2.5,218.0,5.0,9.239899174217728,18
2316,Lincoln,19700,Gasoline,Automatic,White,Other,no_accident,Yes,2.7,335.0,6.0,10.778977123006351,3
2317,Mercedes-Benz,28182,Gasoline,Automatic,White,Brown,yes_accident,Yes,4.0,469.0,8.0,11.344518647594766,6
2318,Ford,59500,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.3,310.0,4.0,9.952325334619427,7
2319,Ford,115402,E85 Flex Fuel,Automatic,Gold,Other,no_accident,Yes,3.0,152.0,6.0,8.987321812850125,25
2320,GMC,85500,Gasoline,Automatic,Black,Black,yes_accident,Yes,5.3,355.0,8.0,10.48849257447637,6
2321,RAM,51000,Gasoline,Automatic,Red,Black,no_accident,Yes,6.4,410.0,8.0,10.712215345197256,4
2322,Tesla,17500,Unknown,Automatic,Grey,White,no_accident,Yes,3.7039586206896553,455.0,6.254491996079713,10.714439990727769,3
2323,Lexus,132000,Gasoline,Automatic,Black,Other,no_accident,Yes,3.5,272.0,6.0,9.210340371976184,13
2324,Jeep,67882,Gasoline,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.398153306102595,8
2325,Volvo,62000,Gasoline,Automatic,Silver,Black,no_accident,Yes,2.0,316.0,4.0,10.32551474894327,6
2326,Porsche,12454,Gasoline,Manual,Purple,Black,no_accident,Yes,4.0,500.0,6.0,12.25486757159303,8
2327,BMW,27965,Gasoline,Automatic,Green,Black,no_accident,Yes,4.4,560.0,8.0,10.968215530759236,7
2328,Cadillac,119000,E85 Flex Fuel,Automatic,Black,Black,unknown,Unknown,6.2,403.0,8.0,9.928228944424575,11
2329,BMW,48000,Gasoline,Automatic,Black,Black,no_accident,Yes,3.0,300.0,6.0,10.373522431293592,6
2330,BMW,5541,Gasoline,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.943746596190673,4
2331,Mitsubishi,29000,Gasoline,Automatic,Red,Other,no_accident,Yes,2.4,166.0,4.0,9.87822102528824,6
2332,Dodge,131100,E85 Flex Fuel,Automatic,White,Grey,yes_accident,Yes,4.7,310.0,8.0,9.472396896788991,14
2333,Subaru,102242,Gasoline,Manual,Blue,Black,yes_accident,Unknown,2.0,331.9684177611007,6.254491996079713,9.350015354048665,9
2334,Mercedes-Benz,18069,Gasoline,Automatic,Black,Black,no_accident,Yes,6.0,523.0,12.0,11.289781913656018,8
2335,Kia,13000,Gasoline,Automatic,White,Black,no_accident,Yes,2.5,187.0,4.0,10.370392636243981,1
2336,Porsche,51000,Gasoline,Unknown,Silver,Black,yes_accident,Yes,3.6,480.0,6.0,11.149096419938578,16
2337,Hummer,137333,Gasoline,Automatic,Blue,Black,yes_accident,Yes,3.7,242.0,5.0,9.210440366976517,17
2338,Buick,125559,Gasoline,Automatic,White,Other,yes_accident,Yes,3.6,304.0,6.0,9.32375833901174,10
2339,Chevrolet,88161,Gasoline,Automatic,Other,Black,yes_accident,Yes,6.2,331.9684177611007,6.254491996079713,10.797328155572691,4
2340,Toyota,101900,Gasoline,Automatic,Black,Black,no_accident,Yes,4.0,270.0,6.0,10.275085591132715,8
2341,Cadillac,159500,Gasoline,Automatic,Black,Black,yes_accident,Yes,6.2,420.0,8.0,9.841665338892785,9
2342,Subaru,68860,Gasoline,Automatic,Silver,Other,yes_accident,Yes,2.5,175.0,4.0,9.61587214452889,9
2343,Tesla,43000,Unknown,Automatic,Red,Black,yes_accident,Yes,3.7039586206896553,271.0,6.254491996079713,10.325481962595504,6
2344,Ford,182000,Gasoline,Automatic,Black,Black,yes_accident,Yes,3.5,365.0,6.0,9.711176264112805,7
2345,Tesla,21404,Unknown,Automatic,White,White,no_accident,Yes,3.7039586206896553,425.0,6.254491996079713,10.809748150372926,2
2346,Ford,81000,Gasoline,Unknown,Black,Black,no_accident,Yes,3.5,365.0,6.0,10.203629181337648,7
2347,Chevrolet,62257,Gasoline,Automatic,Other,Other,no_accident,Unknown,5.3,331.9684177611007,6.254491996079713,10.659398242331683,3
2348,BMW,91798,Hybrid,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.043206015705211,8
2349,BMW,82000,Gasoline,Automatic,Grey,Black,yes_accident,Yes,3.0,320.0,6.0,9.90353755128617,13
2350,Ford,207100,Gasoline,Automatic,Black,Grey,yes_accident,Yes,3.5,365.0,6.0,9.61587214452889,12
2351,Land,450,Hybrid,Automatic,Blue,Black,no_accident,Yes,3.0,395.0,6.0,11.728044909070785,1
2352,Porsche,77945,Gasoline,Automatic,Blue,Other,yes_accident,Yes,3.6,310.0,6.0,10.308985993422082,8
2353,Kia,15583,Hybrid,Automatic,Black,Grey,no_accident,Unknown,1.6,331.9684177611007,6.254491996079713,10.611523345589823,2
2354,BMW,37100,Gasoline,Automatic,White,Black,yes_accident,Yes,3.0,335.0,6.0,10.17068626604651,7
2355,Maserati,51000,Gasoline,Unknown,Blue,Other,yes_accident,Yes,4.2,394.0,8.0,9.798182590890704,18
2356,Ford,94000,Gasoline,Automatic,White,Black,no_accident,Yes,2.7,325.0,6.0,10.165890277802454,7
2357,Land,121886,Gasoline,Automatic,White,Other,yes_accident,Yes,4.6,217.0,8.0,8.699681400989514,21
2358,Ford,157500,Gasoline,Automatic,Green,Grey,yes_accident,Yes,5.4,300.0,8.0,9.61587214452889,16
2359,Ford,138415,Gasoline,Automatic,Silver,Black,yes_accident,Yes,3.5,365.0,6.0,9.648659816955295,10
2360,Land,110000,Gasoline,Automatic,Silver,Black,no_accident,Yes,5.0,375.0,8.0,9.23024103368252,12
2361,Cadillac,8532,Diesel,Automatic,Black,Black,no_accident,Unknown,3.0,331.9684177611007,6.254491996079713,11.60733523953139,1
2362,GMC,12941,Gasoline,Automatic,White,Black,yes_accident,Yes,5.3,355.0,8.0,10.849356503939038,3
2363,BMW,69764,Gasoline,Manual,Black,Black,no_accident,Yes,3.0,300.0,6.0,9.87822102528824,15
2364,Porsche,90000,Gasoline,Manual,Silver,Black,unknown,Unknown,3.6,315.0,6.0,10.085850775128717,21
2365,Audi,8193,Hybrid,Automatic,Silver,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.659586057803535,2
2366,Lexus,43277,Gasoline,Automatic,Other,Black,no_accident,Unknown,3.5,331.9684177611007,6.254491996079713,10.682812429337126,4
2367,Audi,26500,Gasoline,Automatic,Grey,Black,yes_accident,Yes,3.0,354.0,6.0,10.545367754151743,6
2368,Chevrolet,36021,Gasoline,Automatic,Red,Black,unknown,Unknown,2.7,331.9684177611007,6.254491996079713,10.482093312723077,5
2369,Chevrolet,25462,Gasoline,Automatic,Grey,Black,no_accident,Unknown,3.6,331.9684177611007,6.254491996079713,10.49515556414622,5
2370,Audi,35850,Gasoline,Automatic,White,Black,no_accident,Yes,2.0,252.0,4.0,10.404293143019792,6
2371,Mazda,77700,Gasoline,Manual,Red,Black,no_accident,Yes,2.3,156.0,4.0,8.748463629942055,16
2372,Jaguar,23600,Hybrid,Automatic,Black,Black,no_accident,Yes,2.0,296.0,4.0,10.668955394675699,3
2373,Ferrari,8870,Gasoline,Automatic,Other,Other,no_accident,Yes,3.9,331.9684177611007,6.254491996079713,12.278397958261774,5
2374,Toyota,122000,Gasoline,Manual,Blue,Grey,no_accident,Yes,1.8,140.0,4.0,8.962007209588313,23
2375,Ford,245000,Diesel,Automatic,Black,Other,yes_accident,Yes,6.0,325.0,8.0,9.798127036878302,21
2376,Porsche,4700,Gasoline,Manual,White,Black,no_accident,Yes,4.0,414.0,6.0,11.80560254159177,2
2377,Subaru,84100,Gasoline,Manual,Grey,Black,no_accident,Yes,2.5,305.0,4.0,10.434145214930487,8
2378,Audi,33000,Hybrid,Automatic,Black,Black,no_accident,Yes,2.0,248.0,4.0,10.596659732783579,3
2379,Tesla,10065,Unknown,Automatic,Red,White,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.002099841204238,6
2380,Mercedes-Benz,3811,Gasoline,Automatic,Black,Black,no_accident,Yes,4.0,577.0,8.0,11.908346971208951,6
2381,Acura,44457,Gasoline,Unknown,Black,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.611498714744615,3
2382,Audi,139355,Gasoline,Automatic,Black,Black,no_accident,Yes,3.0,333.0,6.0,9.94755228369823,11
2383,Lotus,9100,Gasoline,Manual,Black,White,no_accident,Yes,3.5,276.0,6.0,10.915106645867503,14
2384,Mercedes-Benz,10500,Gasoline,Automatic,Silver,Brown,no_accident,Yes,4.0,463.0,8.0,11.263194068746921,5
2385,Chevrolet,5006,Gasoline,Automatic,Other,Black,no_accident,Unknown,5.3,331.9684177611007,6.254491996079713,10.99525983493937,1
2386,Hyundai,55000,Gasoline,Manual,White,Red,unknown,Unknown,2.0,260.0,4.0,9.798182590890704,11
2387,BMW,33500,Gasoline,Automatic,Grey,Black,no_accident,Yes,3.0,503.0,6.0,11.170449240431308,3
2388,BMW,126500,Gasoline,Automatic,White,Black,no_accident,Yes,3.0,300.0,6.0,9.61587214452889,10
