brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,car_age,horsepower,engine_size,cylinder_count
BMW,132000,Gasoline,Unknown,Silver,Black,Accident reported,Yes,8500,15,230.0,3.0,6.0
Ford,137000,Diesel,Automatic,Gold,Gold,None reported,Yes,15000,23,250.0,7.3,8.0
Lexus,50992,Gasoline,Automatic,White,Grey,Accident reported,Yes,28000,7,260.0,3.5,6.0
Cadillac,105760,Gasoline,Automatic,Black,Black,None reported,Yes,12900,15,270.0,3.0,6.0
Lexus,29800,Gasoline,Automatic,Black,Black,None reported,Yes,68495,7,471.0,5.0,8.0
BMW,21000,Gasoline,Unknown,Blue,Black,Accident reported,Yes,42000,6,335.0,3.0,6.0
Chevrolet,152195,Gasoline,Automatic,Black,Black,None reported,Yes,9900,27,340.0,5.7,8.0
Hummer,169900,Gasoline,Automatic,Orange,Black,Accident reported,Yes,16900,19,325.0,6.0,8.0
Volvo,196000,Gasoline,Automatic,Black,Other,None reported,Yes,6499,17,235.0,3.2,6.0
Jeep,180036,Gasoline,Automatic,Black,Black,Accident reported,Yes,9100,16,202.0,3.8,6.0
Land,57918,Gasoline,Unknown,Grey,Grey,None reported,Yes,33500,8,340.0,3.0,6.0
BMW,98600,Gasoline,Automatic,Silver,Black,None reported,Yes,26500,8,320.0,3.0,6.0
Ford,120000,Diesel,Automatic,Silver,Black,Accident reported,Yes,55000,7,450.0,6.7,8.0
BMW,14269,Gasoline,Automatic,Grey,Orange,None reported,Yes,80000,3,503.0,3.0,6.0
Lexus,6875,Gasoline,Automatic,White,Black,None reported,Yes,89000,3,471.0,5.0,8.0
Honda,55100,Gasoline,Automatic,White,Grey,None reported,Unknown,28324,6,,1.5,
Porsche,49000,Gasoline,Automatic,White,Black,Unknown,Unknown,41500,13,400.0,4.8,8.0
BMW,74600,Gasoline,Automatic,White,Brown,None reported,Yes,15000,16,400.0,4.4,8.0
Audi,45900,Hybrid,Unknown,Black,Black,Accident reported,Yes,41500,6,335.0,3.0,6.0
Chrysler,95271,E85 Flex Fuel,Automatic,Black,Black,Unknown,Unknown,12468,10,184.0,2.4,4.0
Ford,88883,Gasoline,Automatic,Black,Black,None reported,Yes,33172,4,,2.7,
Dodge,43000,E85 Flex Fuel,Automatic,Red,Black,None reported,Yes,35000,12,283.0,3.6,6.0
Ford,33700,E85 Flex Fuel,Automatic,Grey,Black,Accident reported,Yes,12000,7,160.0,2.0,4.0
RAM,95115,Diesel,Automatic,White,Black,None reported,Yes,43640,9,,6.7,
Lotus,25250,Gasoline,Manual,Red,Black,Unknown,Unknown,44000,20,190.0,1.8,4.0
Chevrolet,20200,Gasoline,Automatic,Red,Red,None reported,Yes,27500,18,400.0,6.0,8.0
Audi,104457,Gasoline,Automatic,Silver,Black,None reported,Yes,17900,12,211.0,2.0,4.0
McLaren,8984,Gasoline,Automatic,Blue,Black,None reported,Unknown,171900,7,,3.8,
Chevrolet,76000,Gasoline,Automatic,Silver,Other,None reported,Yes,41400,8,285.0,4.8,8.0
Chevrolet,56247,Gasoline,Automatic,Grey,Black,None reported,Yes,39244,5,,3.6,
Jeep,50750,Unknown,Manual,Blue,Grey,None reported,Yes,15000,31,,,
Acura,61000,Gasoline,Automatic,Black,Black,Accident reported,Yes,21000,9,201.0,2.4,4.0
Chevrolet,9111,Gasoline,Automatic,White,Black,None reported,Unknown,27599,6,,3.6,
Lexus,100900,Gasoline,Automatic,Red,Other,None reported,Unknown,21998,10,,,
Ford,24207,Gasoline,Automatic,Black,Other,None reported,Yes,43430,4,,2.7,
Tesla,9411,Unknown,Automatic,Silver,Black,None reported,Unknown,47998,3,,,
Chevrolet,21000,Gasoline,Manual,Silver,Black,None reported,Yes,47500,19,505.0,7.0,8.0
Cadillac,136150,Gasoline,Unknown,Silver,Black,Accident reported,Yes,22500,6,335.0,3.6,6.0
BMW,78414,Gasoline,Automatic,Silver,Grey,Accident reported,Yes,28750,16,420.0,4.0,8.0
Mazda,60800,Gasoline,Automatic,Red,Other,None reported,Yes,19900,6,186.0,2.5,4.0
Ford,16400,Hybrid,Automatic,Grey,Grey,None reported,Yes,34000,3,191.0,2.5,4.0
Toyota,62200,Hybrid,Automatic,Brown,Other,None reported,Yes,35707,7,306.0,3.5,6.0
BMW,72903,Hybrid,Unknown,Black,Black,Accident reported,Unknown,53998,4,,,
Lincoln,142215,Gasoline,Automatic,Grey,Other,None reported,Yes,5000,22,239.0,4.6,8.0
Mercedes-Benz,150000,Gasoline,Automatic,Black,Black,None reported,Yes,8000,18,382.0,5.5,8.0
Ford,49170,Gasoline,Automatic,Silver,Black,None reported,Yes,12500,27,225.0,4.6,8.0
Chevrolet,167500,Gasoline,Automatic,Silver,Black,None reported,Yes,18000,10,355.0,5.3,8.0
Ford,110450,Gasoline,Automatic,Silver,Brown,None reported,Yes,11000,9,231.0,2.0,4.0
Audi,106000,Gasoline,Manual,Grey,Black,Accident reported,Yes,23000,11,333.0,3.0,6.0
Chevrolet,92728,Gasoline,Automatic,White,Black,None reported,Yes,34900,8,355.0,5.3,8.0
Ford,17000,Gasoline,Automatic,Grey,Other,None reported,Yes,44000,3,275.0,2.3,4.0
Ford,75200,E85 Flex Fuel,Automatic,White,Grey,None reported,Yes,22000,9,385.0,6.2,8.0
Dodge,1800,Gasoline,Automatic,Green,Black,None reported,Yes,64990,10,707.0,6.2,8.0
Toyota,36283,Gasoline,Automatic,Red,Black,None reported,Unknown,39598,6,,,
Audi,6682,Hybrid,Automatic,Black,Grey,None reported,Unknown,47798,2,,,
Jeep,23399,Gasoline,Automatic,Black,Black,None reported,Unknown,28999,7,,2.0,
Genesis,29720,Gasoline,Automatic,Brown,Other,None reported,Yes,29500,8,311.0,3.8,6.0
Mercedes-Benz,56000,Gasoline,Automatic,Black,Black,None reported,Yes,44850,16,518.0,6.3,8.0
Lexus,59419,Gasoline,Automatic,Silver,Other,None reported,Yes,73000,5,383.0,5.7,8.0
Kia,69100,Gasoline,Automatic,Red,Black,None reported,Yes,32500,7,365.0,3.3,6.0
Nissan,22185,Gasoline,Automatic,Blue,Grey,None reported,Yes,131999,4,,3.8,
Chevrolet,29586,Gasoline,Automatic,White,Black,None reported,Yes,47900,17,390.0,6.0,8.0
Chevrolet,63866,Gasoline,Automatic,Silver,Black,None reported,Yes,41885,4,,6.6,
Chevrolet,135484,Gasoline,Automatic,Other,Other,Unknown,Unknown,29748,9,,5.3,
Mercedes-Benz,78500,Gasoline,Automatic,Silver,Black,Accident reported,Yes,17900,11,302.0,3.5,6.0
BMW,7982,Gasoline,Automatic,Silver,Red,Unknown,Unknown,51900,13,414.0,4.0,8.0
Bentley,1795,Gasoline,Automatic,Black,Other,None reported,Unknown,269991,3,,4.0,
Volkswagen,1067,Gasoline,Automatic,White,Blue,None reported,Yes,48000,3,315.0,2.0,4.0
Ford,152000,Gasoline,Automatic,Grey,Black,None reported,Yes,15499,8,290.0,3.5,6.0
Honda,185000,Gasoline,Automatic,Purple,Other,None reported,Yes,8900,14,248.0,3.5,6.0
Dodge,97724,Diesel,Automatic,Red,Grey,None reported,Yes,19998,18,350.0,6.7,6.0
Honda,22227,Gasoline,Automatic,Red,Black,Unknown,Unknown,25980,5,,2.0,
Honda,111000,Gasoline,Automatic,Blue,Black,None reported,Yes,13000,9,158.0,2.0,4.0
Ford,32268,E85 Flex Fuel,Automatic,White,Grey,None reported,Yes,46500,6,385.0,6.2,8.0
Nissan,122009,Gasoline,Automatic,Grey,Black,None reported,Unknown,18998,6,,,
Land,57785,Hybrid,Automatic,Black,Black,None reported,Yes,63995,5,395.0,3.0,6.0
BMW,204884,Gasoline,Manual,Silver,Black,Accident reported,Yes,21500,23,333.0,3.2,6.0
Hummer,179400,Gasoline,Automatic,White,Brown,Accident reported,Yes,15000,22,316.0,6.0,8.0
Mazda,57000,Gasoline,Manual,Red,Black,None reported,Yes,14000,16,232.0,1.3,
Lexus,25997,Gasoline,Automatic,Green,Brown,None reported,Yes,87000,4,383.0,5.7,8.0
Chevrolet,36555,Gasoline,Automatic,White,Black,None reported,Yes,64288,3,,5.3,
Mercedes-Benz,989,Gasoline,Automatic,Black,Black,None reported,Yes,122950,2,,4.0,
Chevrolet,28514,Gasoline,Unknown,Red,Grey,None reported,Yes,32000,18,400.0,6.0,8.0
Ford,10400,Gasoline,Automatic,Red,Grey,None reported,Yes,40000,6,460.0,5.0,8.0
Chevrolet,51133,Gasoline,Automatic,Other,Black,Accident reported,Unknown,25800,5,,2.0,
Chevrolet,58800,Gasoline,Automatic,White,White,None reported,Yes,15000,26,305.0,5.7,8.0
Land,85000,Gasoline,Automatic,Grey,Black,None reported,Yes,33000,7,340.0,3.0,6.0
Jeep,95200,Gasoline,Manual,Black,Black,None reported,Yes,11999,25,120.0,2.5,4.0
Toyota,68575,Gasoline,Automatic,Silver,Grey,Accident reported,Yes,26000,10,270.0,3.5,6.0
Chevrolet,12300,Gasoline,Automatic,Red,Black,None reported,Yes,45000,14,430.0,6.2,8.0
Chevrolet,13900,Gasoline,Automatic,White,Red,None reported,Yes,54490,7,455.0,6.2,8.0
Mercedes-Benz,58800,Gasoline,Automatic,Silver,Black,None reported,Yes,9000,24,190.0,2.3,4.0
Nissan,30700,Gasoline,Manual,Black,Black,Accident reported,Yes,21500,9,215.0,1.6,4.0
Porsche,104000,Gasoline,Manual,Silver,Black,None reported,Yes,44800,20,355.0,3.8,6.0
Chevrolet,139116,Gasoline,Automatic,Red,Black,Accident reported,Yes,24899,6,,3.6,
Porsche,36700,Gasoline,Automatic,Blue,Blue,Accident reported,Yes,48990,6,348.0,3.0,6.0
Mercedes-Benz,24500,Gasoline,Automatic,White,Other,None reported,Yes,82150,3,255.0,2.0,4.0
Toyota,65000,Gasoline,Automatic,Black,Brown,Accident reported,Yes,65000,8,381.0,5.7,8.0
BMW,27654,Hybrid,Automatic,White,Black,None reported,Unknown,61998,4,,,
Rivian,542,Unknown,Automatic,Black,Black,None reported,Yes,92500,2,835.0,,
Toyota,41000,Gasoline,Automatic,Blue,Black,None reported,Yes,38700,5,295.0,3.5,6.0
Mercedes-Benz,47400,Gasoline,Automatic,White,Black,Accident reported,Yes,41000,14,518.0,6.3,8.0
Ford,40110,Gasoline,Automatic,Yellow,Black,None reported,Yes,18500,23,252.0,3.9,8.0
RAM,124700,Gasoline,Automatic,Silver,Other,None reported,Yes,30000,11,410.0,6.4,8.0
Ford,31000,E85 Flex Fuel,Automatic,Black,Grey,Accident reported,Yes,35000,12,316.0,6.2,8.0
Toyota,7100,Hybrid,Automatic,Grey,Black,None reported,Yes,49000,3,302.0,2.5,4.0
Jeep,91677,Gasoline,Automatic,Other,Black,None reported,Unknown,26816,7,,3.6,
Ford,107500,Gasoline,Automatic,White,Black,None reported,Yes,9500,16,132.0,2.0,4.0
Porsche,1518,Gasoline,Automatic,Other,Brown,None reported,Yes,194965,2,473.0,3.0,6.0
Chevrolet,5200,Gasoline,Automatic,White,Red,None reported,Yes,88900,2,490.0,6.2,8.0
Ford,48054,Gasoline,Automatic,White,Grey,None reported,Yes,9500,26,220.0,4.6,8.0
Porsche,87500,Gasoline,Unknown,Blue,Other,None reported,Yes,28000,7,252.0,2.0,4.0
Acura,106335,Gasoline,Automatic,White,Grey,None reported,Yes,19000,13,300.0,3.7,6.0
Chevrolet,133598,Gasoline,Automatic,Red,Black,Accident reported,Yes,29999,8,,5.3,
Chevrolet,68455,Gasoline,Automatic,Silver,Black,None reported,Yes,30989,7,,3.6,
Mercedes-Benz,28690,Gasoline,Automatic,White,Other,None reported,Yes,38880,7,329.0,3.0,6.0
BMW,83000,Gasoline,Automatic,Black,Red,Accident reported,Yes,31000,13,414.0,4.0,8.0
Ford,38600,Diesel,Automatic,Blue,Other,None reported,Yes,54500,6,450.0,6.7,8.0
Toyota,92000,Gasoline,Automatic,Red,Other,Accident reported,Yes,30000,6,295.0,3.5,6.0
Saturn,134000,Gasoline,Manual,Blue,Black,Accident reported,Yes,9500,16,260.0,2.0,4.0
Lexus,103000,Gasoline,Automatic,White,Other,None reported,Yes,20500,13,380.0,4.6,8.0
Honda,176261,Gasoline,Manual,Grey,Grey,None reported,Yes,3750,21,160.0,2.4,4.0
Ford,58500,Gasoline,Manual,White,Red,Accident reported,Yes,20000,15,315.0,4.6,8.0
Ford,64000,Diesel,Automatic,Red,Other,None reported,Yes,64000,7,450.0,6.7,8.0
Porsche,24881,Gasoline,Unknown,Black,Black,Accident reported,Yes,49999,9,265.0,2.7,6.0
Chevrolet,134000,Gasoline,Automatic,Red,Other,None reported,Yes,11500,27,340.0,5.7,8.0
Ford,82900,Gasoline,Automatic,White,Grey,Accident reported,Yes,16000,12,290.0,3.5,6.0
BMW,59257,Gasoline,Manual,Grey,Black,None reported,Yes,18200,17,255.0,3.0,6.0
Lexus,81400,Gasoline,Automatic,Grey,Red,Accident reported,Yes,26000,9,295.0,3.5,6.0
Hyundai,5100,Gasoline,Automatic,Blue,Black,None reported,Yes,19500,3,120.0,1.6,4.0
Ford,67072,Gasoline,Automatic,Purple,Black,None reported,Yes,38500,5,375.0,3.5,6.0
BMW,65000,Gasoline,Unknown,Silver,Black,None reported,Yes,19500,9,240.0,2.0,4.0
Ford,80800,Gasoline,Automatic,Blue,Other,None reported,Yes,10000,11,175.0,2.5,4.0
Ford,53401,Gasoline,Automatic,Grey,Black,None reported,Yes,39500,5,375.0,3.5,6.0
Ford,15555,Gasoline,Automatic,Blue,Black,None reported,Yes,62890,4,,5.0,8.0
Dodge,201509,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,11000,19,345.0,5.7,8.0
Honda,107000,Gasoline,Automatic,Silver,Black,None reported,Yes,14000,12,140.0,1.8,4.0
Land,30500,Gasoline,Automatic,Silver,Other,None reported,Yes,44000,5,247.0,2.0,4.0
Toyota,36000,Gasoline,Manual,Grey,Grey,None reported,Yes,20000,14,159.0,2.7,4.0
Ford,38514,E85 Flex Fuel,Automatic,Black,Grey,Accident reported,Yes,45998,6,385.0,6.2,8.0
Mercedes-Benz,4590,Gasoline,Automatic,White,Black,None reported,Yes,64000,3,188.0,2.0,4.0
RAM,97000,Diesel,Automatic,White,Grey,Accident reported,Yes,45000,6,370.0,6.7,6.0
BMW,110000,Gasoline,Automatic,Black,Other,Accident reported,Yes,6000,14,230.0,3.0,6.0
Ford,53000,E85 Flex Fuel,Automatic,Red,Grey,Accident reported,Yes,25000,8,290.0,3.5,6.0
Chevrolet,110000,E85 Flex Fuel,Automatic,Brown,Brown,None reported,Yes,30999,9,355.0,5.3,8.0
Mazda,218000,Gasoline,Manual,Black,Black,Accident reported,Yes,4999,19,170.0,2.0,4.0
INFINITI,106500,Gasoline,Manual,Red,Other,None reported,Yes,9500,22,280.0,3.5,6.0
Chevrolet,140500,E85 Flex Fuel,Automatic,White,Grey,None reported,Yes,11800,13,324.0,6.0,8.0
Ford,144200,Gasoline,Automatic,Black,Other,None reported,Yes,9999,15,210.0,4.0,6.0
Chevrolet,21400,Diesel,Automatic,Grey,Black,None reported,Yes,69000,3,277.0,3.0,6.0
Mercedes-Benz,130000,Gasoline,Automatic,Blue,Black,None reported,Yes,24500,10,429.0,4.7,8.0
Ford,108045,Gasoline,Automatic,Blue,Grey,None reported,Yes,6500,13,160.0,2.0,4.0
Subaru,10000,Gasoline,Automatic,White,Black,None reported,Yes,28000,3,152.0,2.0,4.0
Hyundai,75000,Gasoline,Unknown,Red,Black,Accident reported,Yes,12000,14,306.0,3.8,6.0
Chrysler,73500,Gasoline,Automatic,Silver,Grey,Accident reported,Yes,7858,16,170.0,3.3,6.0
Porsche,29850,Gasoline,Automatic,Silver,Red,None reported,Yes,89750,7,550.0,4.0,8.0
Honda,135350,Gasoline,Automatic,White,Other,Accident reported,Yes,19900,9,280.0,3.5,6.0
Mercedes-Benz,16983,Gasoline,Automatic,Black,Black,None reported,Unknown,40998,3,,,
Audi,35580,Hybrid,Automatic,Black,Black,None reported,Yes,49500,6,335.0,3.0,6.0
Ford,71200,Gasoline,Automatic,White,Other,None reported,Yes,18900,5,250.0,2.0,4.0
Dodge,24778,Gasoline,Automatic,Red,Black,Accident reported,Unknown,36599,3,,3.6,
BMW,109330,Gasoline,Automatic,Black,Other,None reported,Yes,13349,10,240.0,2.0,4.0
Alfa,6645,Gasoline,Automatic,White,Black,None reported,Unknown,43900,2,,2.0,
Mercedes-Benz,90400,Gasoline,Automatic,Silver,Other,None reported,Yes,10199,18,335.0,4.7,8.0
Ford,192100,Gasoline,Automatic,Gold,Other,Accident reported,Yes,6450,23,207.0,4.0,6.0
BMW,32000,Gasoline,Unknown,White,Black,None reported,Yes,70000,7,453.0,3.0,6.0
Volkswagen,6400,Gasoline,Automatic,Green,Black,None reported,Yes,41500,3,241.0,2.0,4.0
Toyota,36180,Gasoline,Automatic,Black,Other,None reported,Yes,36990,4,270.0,4.0,6.0
GMC,142400,E85 Flex Fuel,Automatic,Black,Black,Accident reported,Yes,13500,11,320.0,5.3,8.0
Cadillac,83000,Gasoline,Automatic,Red,Other,None reported,Yes,16500,9,272.0,2.0,4.0
Nissan,80000,Gasoline,Automatic,Black,Grey,None reported,Yes,14800,13,261.0,4.0,6.0
Ford,32437,Gasoline,Automatic,Grey,Black,None reported,Yes,51000,4,315.0,2.7,6.0
BMW,67500,Gasoline,Automatic,White,Other,None reported,Yes,18000,14,230.0,3.0,6.0
Toyota,25882,Gasoline,Automatic,Black,Other,None reported,Unknown,43837,4,270.0,4.0,
Porsche,12088,Gasoline,Automatic,Grey,Black,None reported,Yes,169000,7,540.0,3.8,6.0
Toyota,170000,Gasoline,Automatic,Silver,Other,Accident reported,Yes,11200,20,282.0,4.7,8.0
Ford,3763,Diesel,Automatic,Red,Black,None reported,Yes,92000,2,475.0,6.7,8.0
Land,46000,Gasoline,Automatic,Red,Other,None reported,Yes,40000,7,380.0,3.0,6.0
Ford,190321,Diesel,Automatic,White,Other,None reported,Yes,15900,17,350.0,6.4,8.0
Porsche,40950,Gasoline,Automatic,Black,Black,None reported,Yes,39750,7,340.0,3.0,6.0
Mercedes-Benz,42000,Gasoline,Automatic,Grey,Black,None reported,Yes,45000,11,451.0,6.2,8.0
Nissan,135000,Gasoline,Automatic,White,Brown,None reported,Yes,8500,11,260.0,3.5,6.0
Jeep,20655,Gasoline,Automatic,Red,Black,Unknown,Unknown,42850,5,,3.6,
Porsche,1877,Gasoline,Automatic,Red,Red,None reported,Yes,185950,2,443.0,3.0,6.0
Ford,33000,Diesel,Automatic,Black,Grey,None reported,Yes,59000,6,450.0,6.7,8.0
Ford,68000,Gasoline,Automatic,Black,Black,None reported,Yes,12500,9,175.0,2.5,4.0
Honda,405000,Gasoline,Automatic,Black,Black,None reported,Yes,6000,12,185.0,2.4,4.0
BMW,117000,Gasoline,Automatic,Black,Other,None reported,Yes,17000,7,248.0,2.0,4.0
Acura,183455,Gasoline,Automatic,White,Other,Accident reported,Yes,7700,18,300.0,3.7,6.0
Chevrolet,51890,Gasoline,Automatic,Grey,Black,None reported,Yes,59980,4,,5.3,
Chevrolet,59528,Gasoline,Automatic,Other,Black,None reported,Yes,68995,4,,6.2,
Cadillac,123000,Gasoline,Manual,Black,Black,None reported,Yes,15000,19,400.0,6.0,8.0
Kia,20000,Unknown,Automatic,Silver,Black,None reported,Yes,29998,3,201.0,,
BMW,38352,Gasoline,Automatic,Blue,Other,None reported,Unknown,37400,4,,2.0,
Porsche,13344,Unknown,Automatic,Black,Other,Accident reported,Yes,83499,4,321.0,,
Honda,44300,Gasoline,Manual,Yellow,Black,None reported,Yes,62000,17,237.0,2.2,4.0
Lexus,123500,Hybrid,Automatic,Red,Black,Accident reported,Yes,9500,15,147.0,2.4,4.0
Lincoln,134000,E85 Flex Fuel,Automatic,Red,Black,None reported,Yes,21500,12,310.0,5.4,8.0
Ford,57000,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,37500,5,375.0,3.5,6.0
Kia,100312,Gasoline,Automatic,Grey,Black,None reported,Unknown,19980,4,,1.6,
Bentley,16146,Gasoline,Automatic,Blue,Other,None reported,Unknown,239991,4,,6.0,
Tesla,61000,Unknown,Automatic,Green,Black,None reported,Yes,29000,13,416.0,,
BMW,15889,Gasoline,Automatic,Blue,Other,None reported,Yes,34500,11,240.0,2.0,4.0
BMW,125500,Gasoline,Automatic,Black,Black,Accident reported,Yes,12950,10,240.0,2.0,4.0
Ford,163500,E85 Flex Fuel,Automatic,Grey,Black,None reported,Yes,16490,12,310.0,5.4,8.0
Buick,89726,Gasoline,Automatic,White,Brown,None reported,Yes,16000,10,288.0,3.6,6.0
Mercedes-Benz,93000,Gasoline,Automatic,Black,Black,None reported,Yes,22500,20,493.0,5.5,12.0
MINI,128000,Gasoline,Automatic,Black,Black,None reported,Yes,8500,13,181.0,1.6,4.0
Porsche,70800,Gasoline,Unknown,White,Black,None reported,Yes,52999,8,520.0,4.8,8.0
Saturn,115000,Hybrid,Automatic,Blue,Other,None reported,Yes,4400,16,172.0,2.4,4.0
RAM,98650,Diesel,Automatic,Black,Black,None reported,Yes,56750,7,350.0,6.7,6.0
RAM,87768,Hybrid,Automatic,Silver,Black,None reported,Yes,44000,6,395.0,5.7,8.0
Chevrolet,6000,Gasoline,Automatic,Grey,Black,None reported,Yes,48500,2,310.0,3.6,6.0
Lexus,28262,Gasoline,Automatic,Other,Other,None reported,Unknown,49998,4,,,
Mazda,16200,Gasoline,Automatic,Blue,Other,None reported,Yes,36900,2,227.0,2.5,4.0
Cadillac,87500,E85 Flex Fuel,Automatic,White,Other,None reported,Yes,11499,13,308.0,3.6,6.0
FIAT,85458,Gasoline,Automatic,White,Other,None reported,Yes,9000,12,101.0,1.4,4.0
Mercedes-Benz,16500,Unknown,Automatic,Blue,White,None reported,Yes,69500,3,329.0,,
MINI,83853,Gasoline,Manual,Grey,Black,Accident reported,Yes,6950,16,172.0,1.6,4.0
BMW,22500,Gasoline,Unknown,Black,Other,Accident reported,Yes,74999,3,523.0,4.4,8.0
Lexus,99524,Gasoline,Automatic,Grey,Black,Accident reported,Yes,24900,12,386.0,4.6,8.0
Genesis,8100,Gasoline,Unknown,Silver,Other,None reported,Yes,57300,2,300.0,2.5,4.0
MINI,43073,Gasoline,Automatic,Orange,Black,None reported,Unknown,17999,9,,2.0,
Land,12425,Gasoline,Automatic,Red,Other,None reported,Unknown,57619,2,,,
BMW,23195,Gasoline,Automatic,Other,Black,None reported,Unknown,38900,5,,2.0,
Jeep,118000,Gasoline,Automatic,Gold,Black,Accident reported,Yes,12500,14,360.0,5.7,8.0
Toyota,65290,Gasoline,Automatic,Blue,Black,Accident reported,Yes,26450,7,278.0,3.5,6.0
Porsche,47885,Gasoline,Manual,Grey,Black,Unknown,Unknown,31995,24,300.0,3.4,6.0
Jeep,13000,Gasoline,Automatic,Grey,Other,None reported,Yes,39500,5,285.0,3.6,6.0
Dodge,29475,Gasoline,Automatic,Orange,Black,None reported,Yes,62999,7,707.0,6.2,8.0
Jeep,78717,Gasoline,Automatic,Black,Black,None reported,Yes,17500,8,180.0,2.4,4.0
Ford,9142,Hybrid,Automatic,Black,Grey,None reported,Yes,61500,4,430.0,3.5,6.0
Jaguar,106000,Gasoline,Automatic,Brown,Other,Accident reported,Yes,9400,14,385.0,5.0,8.0
RAM,3521,Gasoline,Automatic,Black,Black,None reported,Yes,51074,3,,5.7,
Volkswagen,90000,Gasoline,Automatic,Grey,Black,None reported,Yes,16750,9,210.0,2.0,4.0
Porsche,46000,Gasoline,Unknown,Grey,Other,None reported,Yes,38000,9,400.0,3.6,6.0
BMW,18362,Gasoline,Automatic,Black,Orange,None reported,Yes,60000,5,503.0,3.0,6.0
Lexus,164500,Gasoline,Automatic,White,Black,Accident reported,Yes,16500,12,270.0,3.5,6.0
GMC,55018,Gasoline,Automatic,Black,Black,Accident reported,Yes,25500,5,170.0,1.5,4.0
Nissan,36466,Gasoline,Automatic,Silver,Other,None reported,Unknown,24980,3,,3.5,
Volvo,14280,Hybrid,Automatic,Blue,Black,None reported,Yes,36500,3,247.0,2.0,4.0
Subaru,116000,Gasoline,Automatic,Blue,Other,Accident reported,Yes,12500,12,173.0,2.5,4.0
RAM,16184,Gasoline,Automatic,Other,Black,None reported,Unknown,46999,3,,5.7,
Porsche,132800,Gasoline,Manual,Red,Other,Unknown,Unknown,8500,28,201.0,2.5,6.0
Ford,45000,Gasoline,Automatic,Silver,Black,None reported,Yes,33500,5,300.0,2.3,4.0
Ford,102000,Gasoline,Automatic,White,Black,None reported,Yes,23000,12,365.0,3.5,6.0
Ford,163000,Diesel,Automatic,Silver,Grey,Accident reported,Yes,18000,21,325.0,6.0,8.0
BMW,3500,Gasoline,Automatic,Grey,Grey,None reported,Yes,129000,2,617.0,4.4,8.0
Porsche,42526,Gasoline,Automatic,Blue,Black,None reported,Yes,66200,9,440.0,4.8,8.0
Mazda,144900,Gasoline,Unknown,Black,Other,None reported,Yes,6000,13,155.0,2.0,4.0
GMC,85000,Gasoline,Automatic,White,Black,None reported,Yes,32750,9,355.0,5.3,8.0
Mercedes-Benz,16113,Diesel,Automatic,Grey,Black,None reported,Yes,111000,3,188.0,3.0,6.0
Mercedes-Benz,93000,Gasoline,Automatic,Grey,Other,Accident reported,Yes,11900,14,335.0,4.7,8.0
RAM,11468,Gasoline,Automatic,White,Black,None reported,Yes,50204,3,,5.7,
Lexus,25470,Gasoline,Unknown,Silver,Red,None reported,Yes,32500,6,235.0,2.0,4.0
BMW,90347,Gasoline,Automatic,Silver,Black,None reported,Yes,21800,11,300.0,3.0,6.0
GMC,96000,Gasoline,Automatic,Grey,Black,None reported,Yes,34000,8,355.0,5.3,8.0
Honda,80500,Gasoline,Automatic,Grey,Black,None reported,Yes,23000,9,280.0,3.5,6.0
Audi,35000,Hybrid,Automatic,Black,Black,None reported,Yes,37499,4,261.0,2.0,4.0
Porsche,49900,Unknown,Manual,Silver,Grey,Accident reported,Yes,97993,30,,,
Honda,121212,Gasoline,Automatic,White,Other,Accident reported,Yes,18387,5,,1.5,
